epoch,train_rec,train_con,rec_loss,con_loss,concept_mae,baseline_mae,topk_mae,topk_recovery,topk_corr,hr,ndcg,mrr
54,5.41192443172137,0.17985149982074897,6.007860898971558,0.18789205700159073,0.057032130658626556,0.04690159112215042,0.14232684671878815,0.8923032879829407,0.5655989050865173,"{5: 0.20496688741721855, 10: 0.29271523178807946, 20: 0.4033112582781457}","{5: 0.13821814833887366, 10: 0.16649884356568193, 20: 0.19436964325557482}",0.14277354865674152
55,5.41179169913133,0.1796872998587787,6.006485939025879,0.18755313009023666,0.05665571242570877,0.04690159112215042,0.14120107889175415,0.8950603008270264,0.5693081617355347,"{5: 0.20579470198675498, 10: 0.29288079470198675, 20: 0.39983443708609273}","{5: 0.13865393329140366, 10: 0.16665923263852958, 20: 0.19370897305722268}",0.1428960231755743
56,5.411388647556305,0.17951475925122698,6.027001619338989,0.1876993477344513,0.05686601623892784,0.04690159112215042,0.14127732813358307,0.8962656855583191,0.5689152479171753,"{5: 0.2029801324503311, 10: 0.28956953642384103, 20: 0.39850993377483446}","{5: 0.13668589307772402, 10: 0.16465232798595303, 20: 0.19225702854181756}",0.1414236207671513
57,5.411822134256363,0.17937952041005095,6.006281852722168,0.18736743927001953,0.056536681950092316,0.04690159112215042,0.14121440052986145,0.8968369364738464,0.5715430378913879,"{5: 0.20513245033112582, 10: 0.2933774834437086, 20: 0.40397350993377484}","{5: 0.13798862482538288, 10: 0.1663415870919133, 20: 0.19420645000129347}",0.1423533357531819
58,5.410375809669494,0.17913062463824947,6.0136096477508545,0.18715107440948486,0.05620240047574043,0.04690159112215042,0.1401611864566803,0.8973401188850403,0.5751485228538513,"{5: 0.20827814569536424, 10: 0.29321192052980133, 20: 0.40066225165562913}","{5: 0.1405542689443424, 10: 0.16772170919456228, 20: 0.19479983500297496}",0.14413823513005744
59,5.411603736877441,0.17892421142508586,6.002769231796265,0.1872604563832283,0.056352682411670685,0.04690159112215042,0.14080242812633514,0.8952468037605286,0.5761951208114624,"{5: 0.20513245033112582, 10: 0.2947019867549669, 20: 0.40298013245033115}","{5: 0.13900005517416442, 10: 0.16778842344978787, 20: 0.1951551879478606}",0.14383767740615946
60,5.409325640400251,0.17879842752590774,5.999890327453613,0.18692152202129364,0.055967871099710464,0.04690159112215042,0.13973528146743774,0.8975358605384827,0.5787407159805298,"{5: 0.2077814569536424, 10: 0.2933774834437086, 20: 0.39966887417218544}","{5: 0.14067398980753312, 10: 0.16828194927695572, 20: 0.19523099684557377}",0.14490765704224443
61,5.41069362560908,0.17864464406544964,6.011891603469849,0.18674741685390472,0.05579152703285217,0.04690159112215042,0.13958556950092316,0.8980646133422852,0.5809223055839539,"{5: 0.20612582781456953, 10: 0.29172185430463576, 20: 0.4018211920529801}","{5: 0.13846961015107617, 10: 0.16601910117446192, 20: 0.19374764549811155}",0.14242473880186776
62,5.409457253416379,0.17845680297662814,6.020536184310913,0.18665136396884918,0.055725276470184326,0.04690159112215042,0.1394716501235962,0.896789014339447,0.583528459072113,"{5: 0.21009933774834438, 10: 0.29619205298013246, 20: 0.40480132450331124}","{5: 0.14130148982370136, 10: 0.16886853855966732, 20: 0.19630791872542425}",0.14472896752768005
63,5.409529239932696,0.17832558030883472,6.025423288345337,0.18660279363393784,0.05557588115334511,0.04690159112215042,0.13983017206192017,0.899018406867981,0.5807214379310608,"{5: 0.20596026490066224, 10: 0.2935430463576159, 20: 0.39867549668874175}","{5: 0.1397063451097501, 10: 0.16787248826184809, 20: 0.1945315278918538}",0.14432042102940035
64,5.410001396139463,0.17824870916083455,6.007613182067871,0.1864015981554985,0.05541419982910156,0.04690159112215042,0.13954061269760132,0.8995709419250488,0.5842248201370239,"{5: 0.20629139072847683, 10: 0.2912251655629139, 20: 0.40049668874172184}","{5: 0.13944995198028767, 10: 0.16672712919727856, 20: 0.19430518750323364}",0.14358412382618482
65,5.409309446811676,0.17808238056798775,6.005779266357422,0.18588387221097946,0.0548819899559021,0.04690159112215042,0.1385679990053177,0.9003408551216125,0.5870973467826843,"{5: 0.20827814569536424, 10: 0.2980132450331126, 20: 0.4051324503311258}","{5: 0.14007280362362892, 10: 0.16903214612543976, 20: 0.1960757779759287}",0.14427768631486704
66,5.408694379528364,0.1779195879896482,6.01570200920105,0.18588301539421082,0.054877158254384995,0.04690159112215042,0.13889126479625702,0.8993092775344849,0.5886965990066528,"{5: 0.20049668874172186, 10: 0.28874172185430463, 20: 0.4009933774834437}","{5: 0.13637183486231116, 10: 0.16491540567764384, 20: 0.19328747679855648}",0.14222134217521212
67,5.407851001620292,0.1776741943632563,6.013551473617554,0.1856377124786377,0.05464094877243042,0.04690159112215042,0.13881196081638336,0.9012920260429382,0.5884354114532471,"{5: 0.2029801324503311, 10: 0.2889072847682119, 20: 0.398841059602649}","{5: 0.13714414684977752, 10: 0.16473658479602132, 20: 0.19251415429525817}",0.14185936024646886
68,5.4080322553714115,0.17763687409460543,6.019675970077515,0.1854926198720932,0.05447807535529137,0.04690159112215042,0.13866382837295532,0.8964986205101013,0.5904334187507629,"{5: 0.20860927152317882, 10: 0.29238410596026493, 20: 0.39867549668874175}","{5: 0.13967615089669133, 10: 0.16667231376597424, 20: 0.19345780934719062}",0.1430302095728994
69,5.40793184141318,0.17744798129424452,6.0154664516448975,0.18569312244653702,0.05468123406171799,0.04690159112215042,0.1372535228729248,0.901860237121582,0.5932891368865967,"{5: 0.20645695364238412, 10: 0.29072847682119207, 20: 0.39834437086092717}","{5: 0.13756376860157543, 10: 0.16463446206604407, 20: 0.1918061313250207}",0.14098444553400508
70,5.407787354787191,0.17747848130141694,5.999005079269409,0.18572255223989487,0.05469299852848053,0.04690159112215042,0.13859987258911133,0.8989666104316711,0.5923248529434204,"{5: 0.20844370860927153, 10: 0.29718543046357615, 20: 0.4059602649006622}","{5: 0.1398698970971518, 10: 0.16821661942841992, 20: 0.1957040294116696}",0.14368994504410698
71,5.408262920379639,0.17730291116361815,6.009739398956299,0.18553167581558228,0.054546549916267395,0.04690159112215042,0.138053759932518,0.8998777866363525,0.5909521579742432,"{5: 0.20463576158940397, 10: 0.29205298013245035, 20: 0.4008278145695364}","{5: 0.13860764661372102, 10: 0.16665591814660077, 20: 0.19412280960588266}",0.14324981992607874
72,5.407608061035474,0.17714721616357565,6.017024278640747,0.18543118983507156,0.05431124567985535,0.04690159112215042,0.13792288303375244,0.9031236171722412,0.5930373668670654,"{5: 0.20579470198675498, 10: 0.29221854304635764, 20: 0.4008278145695364}","{5: 0.13783694639900662, 10: 0.1658008600702349, 20: 0.19318499028287975}",0.14194275811808
73,5.408130016922951,0.17698773661007483,6.030583381652832,0.18531565368175507,0.05425204336643219,0.04690159112215042,0.13770321011543274,0.9009692668914795,0.5962033271789551,"{5: 0.20513245033112582, 10: 0.2894039735099338, 20: 0.39983443708609273}","{5: 0.1377943632618481, 10: 0.16491574925302668, 20: 0.19288691337534924}",0.14191808637404285
74,5.406446060538292,0.17686613028248152,6.0239036083221436,0.18524941056966782,0.05419516563415527,0.04690159112215042,0.13708630204200745,0.9043140411376953,0.5954292416572571,"{5: 0.20413907284768212, 10: 0.2899006622516556, 20: 0.40033112582781455}","{5: 0.13729753304790976, 10: 0.16486135318579262, 20: 0.1927128166552411}",0.14161757917593645
75,5.407927620410919,0.17674466287717222,6.013656854629517,0.18506017327308655,0.05399676412343979,0.04690159112215042,0.13759341835975647,0.9028069376945496,0.5976137518882751,"{5: 0.20496688741721855, 10: 0.2890728476821192, 20: 0.401158940397351}","{5: 0.138198963695804, 10: 0.16521076935016557, 20: 0.19343174814388453}",0.14234520615331384
76,5.407843630512556,0.17668993454426526,6.018667697906494,0.1847357377409935,0.05367128923535347,0.04690159112215042,0.13644680380821228,0.9042888879776001,0.6001051664352417,"{5: 0.19983443708609272, 10: 0.29205298013245035, 20: 0.401158940397351}","{5: 0.13538772886162562, 10: 0.16496196014202194, 20: 0.19247507259545737}",0.1411678086842922
77,5.406784811615944,0.17655644978707036,6.023127794265747,0.18453194946050644,0.05342990532517433,0.04690159112215042,0.1369916796684265,0.9012296795845032,0.5995965003967285,"{5: 0.20397350993377483, 10: 0.2913907284768212, 20: 0.40049668874172184}","{5: 0.13935351845444433, 10: 0.16759894667871741, 20: 0.19514875601459022}",0.1447586514302437
78,5.4062668492396675,0.1764238128128151,6.0143141746521,0.1844334378838539,0.05335346609354019,0.04690159112215042,0.13606007397174835,0.9043600559234619,0.6001816391944885,"{5: 0.20264900662251656, 10: 0.2937086092715232, 20: 0.402317880794702}","{5: 0.13795121047670478, 10: 0.16711560685113566, 20: 0.1944461645669495}",0.14335898089882554
79,5.406839028994242,0.1763213342987001,6.015577554702759,0.18453280627727509,0.053377099335193634,0.04690159112215042,0.13595715165138245,0.9030643701553345,0.6025117635726929,"{5: 0.20811258278145695, 10: 0.29288079470198675, 20: 0.4009933774834437}","{5: 0.13996035342184912, 10: 0.1671998181879915, 20: 0.19445041883860203}",0.14365252564284975
80,5.405856581528981,0.1763243685166041,6.015841245651245,0.18436551839113235,0.053277432918548584,0.04690159112215042,0.136076882481575,0.9066702723503113,0.6012682914733887,"{5: 0.20496688741721855, 10: 0.29321192052980133, 20: 0.4008278145695364}","{5: 0.1383997531916132, 10: 0.1666771288739135, 20: 0.1938908355914994}",0.14287693453150868
81,5.407159056266149,0.1761498677544296,6.0182204246521,0.18439902365207672,0.05330815538764,0.04690159112215042,0.13629771769046783,0.9029857516288757,0.6033461689949036,"{5: 0.20579470198675498, 10: 0.2956953642384106, 20: 0.4019867549668874}","{5: 0.13833682837075745, 10: 0.16718839935909044, 20: 0.1939993750970095}",0.142737796606607
